content,author_comment,editor_memo,dummy,create_datetime,author_url,author,license
緑くん或いは花火大会の帰路に立ち寄るコンビニでまた,行けたら行くって言ってた,,,"Oct 5, 2025 8:17 pm",https://x.com/Are_you_Sayoko,四辻つつじ,CC BY-NC-ND 4.0
路地裏のねこと戯れ夜を越す星の見えない都会の隙間,,,,"Sep 30, 2025 3:17 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
十六夜の月が雲間に輝いて君もこの月見てるといいな,,,,"Sep 28, 2025 10:24 pm",https://x.com/kazeki_mori,森風輝,CC BY-NC-ND 4.0
わたくしを彩るひかりいつまでも曇ったガラス射抜いておくれ,,,,"Oct 1, 2025 2:29 am",https://x.com/@aca_tabby,眠る金魚,CC BY-NC-ND 4.0
"浩瀚の
紡がれ幾多
言の葉の
胸躍らせる
葉となり森に",,,,"Oct 1, 2025 4:41 pm",https://x.com/sizuru_ishi,石川静流,CC BY-NC-ND 4.0
真夜中に苦しげに鳴く蝉たちを静かにさせて九月の朝日,,,,"Oct 1, 2025 5:56 am",https://x.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
このケーキ食べ終わったらさようならひとくちひとくち味わっている,,,,"Oct 5, 2025 2:02 am",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
書き順が滅茶苦茶なのにわたしより綺麗にわたしの文字を書く彼,,,,"Oct 1, 2025 5:28 pm",https://x.com/mskpompomfuwa23,まさけ,CC BY-NC-ND 4.0
だれだってその身は独り病室の薬のにおいパジャマのやわさ,,,,"Sep 30, 2025 8:31 am",https://x.com/MeFuchsia,綿鍋和智子,CC BY-NC-ND 4.0
山型のパンを両面焼きまして絞り出すのは蜂蜜ひみつ,,,,"Oct 1, 2025 3:00 pm",https://x.com/takosan_kcr,たこの粥,CC BY-NC-ND 4.0
モノクロでコピーをしたら灰色になった朱肉のあなたの苗字,,,,"Sep 30, 2025 8:30 am",https://x.com/MeFuchsia,綿鍋和智子,CC BY-NC-ND 4.0
白い闇くぐりて甘美な戯れに毒あることを鬼百合の咲く,,,,"Oct 6, 2025 3:17 pm",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
膝猫にここにいてねと抱き締めるそんな季節がもうここにある,夏の盛りは、猫に膝の上に乗られると苦行だったのですが、ある日、その温かみと重みにほっとしました。季節の進みを感じました。,,,"Oct 1, 2025 7:51 pm",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
小説の貸し出しカード追うように同じ名を見て密やかに笑む,,,,"Oct 6, 2025 12:33 pm",https://x.com/prune0s,瀧,CC BY-NC-ND 4.0
禁断の果実をかじる　わたしたち共犯者として生きていきたい,,,,"Sep 30, 2025 8:23 am",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
アルパカのパカのひびきにあるようにきみが歩いたみちに咲く花,,,,"Oct 5, 2025 12:40 am",https://x.com/matsuqing,沙々キハム,CC BY-NC-ND 4.0
グラタンに潜む具材はカラフルに母が刻んだ苦手な野菜,,,,"Oct 7, 2025 12:05 am",https://x.com/RAGE0406,紅生姜天ひやむぎっ,CC BY-NC-ND 4.0
どの僕もほんとの僕ってことにするメロンソーダ味の飴粒,,,,"Oct 2, 2025 12:53 am",https://x.com/yukikaze_3710,雪風みなと,CC BY-NC-ND 4.0
キツイのにケーキとパフェを追加して引き延ばしてる彼との別れ,,,,"Oct 1, 2025 5:27 pm",https://x.com/mskpompomfuwa23,まさけ,CC BY-NC-ND 4.0
アイルビーバック煮え立つカレーに沈みゆく親指に似た形のじゃがいも,,,,"Oct 5, 2025 10:03 pm",https://x.com/minamika7575,叭居,CC BY-NC-ND 4.0
それとなく賢いふりをしてるだけ馬鹿な女は苦手そうだし,馬鹿な女でいるほうがずっと楽でした,,,"Sep 30, 2025 10:37 am",https://x.com/nakamura_uonami,中村うおなみ,CC BY-NC-ND 4.0
ドレミソラ喉にルビーを嵌めたから今日はグロめの歌がきらめく,,,,"Oct 1, 2025 6:43 am",https://x.com/@hijyouguchi_dot,非常口ドット,CC BY-NC-ND 4.0
薄肌に潜った針は人間の海に近づく唯一の翼,,,,"Oct 6, 2025 8:58 pm",https://x.com/Kaede_ede,花楓,CC BY-NC-ND 4.0
弱いまま許されてゆく 秋の香に金木犀のほころびを知る,,,,"Oct 1, 2025 6:20 am",https://x.com/haku_reimi89013 ,白黎海,CC BY-NC-ND 4.0
"人として大事な何かが欠けているだから欠伸がとまらないのだ
",人から注意を受けている時に欠伸が出てしまうのは何故なんでしょうね。,,,"Oct 2, 2025 8:07 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
どこへとも行きたくなくて飛び乗った山手線には終点がない,,,,"Oct 6, 2025 7:02 pm",https://x.com/mizuki_kizumi_,来住瑞貴,CC BY-NC-ND 4.0
渡り鳥ひとりもはぐれないように風切羽を光らせて飛ぶ,,,,"Oct 1, 2025 3:01 pm",https://x.com/takosan_kcr,たこの粥,CC BY-NC-ND 4.0
オーブンがいる冷凍のグラタンと途方に暮れるわたしとレンジ,9/22 単語で短歌『グラタン』,,,"Oct 1, 2025 11:09 pm",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
違うんだ始まりは僕じゃないんだと叫ぶいちばん端のドミノ牌,,,,"Oct 5, 2025 1:56 am",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
息の根を止めた私を見下ろして振り向く先に揺れるカーテン,,,,"Sep 30, 2025 3:12 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
怪獣は見たことないが怪獣の落書きできる　みんな怪獣,,,,"Sep 30, 2025 9:26 pm",https://x.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
たけのこの里にもきのこは生えていてきっと僕らは上手にやれる,,,,"Oct 6, 2025 9:38 pm",https://x.com/104ON_BLUE2,伴 更紗,CC BY-NC-ND 4.0
ヴァーチャルに集う僕らは自我をもつ文字として生きる　生きぬ人もいる,,,,"Sep 30, 2025 7:18 pm",https://x.com/huGaku17,huGaku,CC BY-NC-ND 4.0
ふろくだよ 今日は君に着いていくこっちのことは気にしないでね,,,,"Sep 28, 2025 10:26 pm",https://x.com/kazeki_mori,森風輝,CC BY-NC-ND 4.0
ここからは進入禁止わたしにもわたしのための桟橋がある,,,,"Oct 4, 2025 10:05 am",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
デッドオアアライブうっすら死んでいる土曜の朝は逮捕されない,,,,"Oct 5, 2025 12:42 am",https://x.com/matsuqing,沙々キハム,CC BY-NC-ND 4.0
"無口な背
遅れついてく
散歩道
会話無い父
歩みを緩めて",,,,"Oct 1, 2025 4:42 pm",https://x.com/sizuru_ishi,石川静流,CC BY-NC-ND 4.0
赤い糸　末まで手繰りたくはないゆるめのままで張らずにおいて,,,,"Oct 1, 2025 2:28 am",https://x.com/@aca_tabby,眠る金魚,CC BY-NC-ND 4.0
泣くために本を開けば君は死ぬ明日も君はまた死ぬだろう,,,,"Sep 30, 2025 7:35 pm",https://x.com/nuttarifan,乃木ひかり,CC BY-NC-ND 4.0
逆光の連絡通路を歩くひと影絵になっておうちへ帰る,,,,"Oct 5, 2025 2:00 am",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
5限よりUFOをあやつらないと君にぬいぐるみをあげるため,,,,"Oct 3, 2025 8:49 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
絶え間なく吹く南風　真夜中にこんなとこまで届いた海、海,,,,"Oct 1, 2025 9:14 pm",https://x.com/yoimane_57577,よいまね,CC BY-NC-ND 4.0
シーフードミックスシーフードミックス涙は海と似た匂いがする,,,,"Oct 1, 2025 11:47 pm",https://x.com/rara_wcat_tanka,アサコル,CC BY-NC-ND 4.0
斜め右　貴方の顔を見つめてる　これが平日なんて贅沢,,,,"Oct 1, 2025 8:43 am",https://x.com/kikyo_nakano,仲野キキョウ,CC BY-NC-ND 4.0
来なかった白馬の王子よりきみと手を繋ぎたいディズニーランド,,,,"Sep 30, 2025 8:22 am",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
内側に削れた靴で街を行く　今日も意見を発せなかった,,,,"Oct 1, 2025 5:27 pm",https://x.com/mskpompomfuwa23,まさけ,CC BY-NC-ND 4.0
20:30 29℃ 湿度75％ 9/1,"ふりがなです。
はちじはん　にじゅうきゅうど　しつどななじゅうごぱーせんと　くがつついたち",,,"Sep 26, 2025 5:49 pm",https://x.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
正しいか正しくないかで生きてない愛で生きてるそれでいいだろ,"普段は正しく生きたいとは思っています。
けど、正しさが鬱陶しく感じてしまう時があります。正しいって何やねん！って。
自分への愛だったり、誰かへの愛だったり、正しさよりも愛の方が大切だろ！くそー！っと思って詠んだ歌です。",,,"Sep 30, 2025 9:43 am",https://x.com/mizu_tama_konko,水玉子,CC BY-NC-ND 4.0
花が咲くたとえわたしが忘れても宿根草はいつもの場所で,,,,"Oct 6, 2025 9:39 pm",https://x.com/daigakuimo3717,山野たみ,CC BY-NC-ND 4.0
たましひは返品交換できません。破損したままご使用ください。,,,,"Oct 1, 2025 5:25 pm",https://x.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
目の中のごみを目で追う　わからないことがなんなのかがわからない,,,,"Oct 2, 2025 8:45 pm",https://x.com/nsnsn______,仁科篠,CC BY-NC-ND 4.0
